"name","alpha","id","amount","type","date","origin","full","fy"
"Deborah","Milburn",8071,3674,"Cash",2011-02-13,"small","Deborah Milburn","2011"
"Deborah","Milburn",8071,1553,"Cash",2009-04-15,"small","Deborah Milburn","2009"
"Deborah","Milburn",8071,851,"Recurring Gift",2015-01-20,"small","Deborah Milburn","2015"
"Deborah","Milburn",8071,1282,"Cash",2013-06-13,"medium","Deborah Milburn","2013"
"Deborah","Milburn",8071,85883,"Cash",2014-09-02,"medium","Deborah Milburn","2014"
"Beryl","Maxwell",8072,3043,"Recurring Gift",2008-10-22,"small","Beryl Maxwell","2008"
"Beryl","Maxwell",8072,60591,"Pledge",2010-03-01,"medium","Beryl Maxwell","2010"
"Pamella","Paris",8073,1745,"Cash",2011-09-26,"small","Pamella Paris","2011"
"Pamella","Paris",8073,2328,"Cash",2017-11-24,"small","Pamella Paris","2017"
"Ivan","Jarrett",8074,2921,"Recurring Gift",2011-08-30,"small","Ivan Jarrett","2011"
"Ivan","Jarrett",8074,645,"Stock",2009-05-31,"small","Ivan Jarrett","2009"
"Ivan","Jarrett",8074,2310,"Recurring Gift",2014-11-09,"small","Ivan Jarrett","2014"
"Kevon","Heber",8075,3691,"Cash",2011-10-27,"small","Kevon Heber","2011"
"Kevon","Heber",8075,2085,"Recurring Gift",2017-09-06,"small","Kevon Heber","2017"
"Kevon","Heber",8075,4277,"Pledge",2017-02-21,"medium","Kevon Heber","2017"
"Lenna","Jessenia",8076,4743,"Cash",2009-07-17,"small","Lenna Jessenia","2009"
"Lenna","Jessenia",8076,729,"Recurring Gift",2012-04-17,"small","Lenna Jessenia","2012"
"Lenna","Jessenia",8076,65604,"Cash",2014-03-22,"medium","Lenna Jessenia","2014"
"Tom","Tyson",8077,4199,"Cash",2010-01-13,"small","Tom Tyson","2010"
"Carlyle","Carmen",8078,NA,NA,NA,NA,"Carlyle Carmen",NA
"Chelsi","Darby",8079,NA,NA,NA,NA,"Chelsi Darby",NA
"Deshawn","Fern",8080,NA,NA,NA,NA,"Deshawn Fern",NA
"Deandre","Isadore",8081,4912,"Cash",2009-05-02,"small","Deandre Isadore","2009"
"Deandre","Isadore",8081,3682,"Stock",2011-08-04,"small","Deandre Isadore","2011"
"Presley","Ignacio",8082,309,"Recurring Gift",2015-03-13,"small","Presley Ignacio","2015"
"Hildegarde","Krystal",8083,1123,"Recurring Gift",2012-07-28,"small","Hildegarde Krystal","2012"
"Hildegarde","Krystal",8083,4946,"Stock",2017-01-11,"small","Hildegarde Krystal","2017"
"Branden","Sigmund",8084,2757,"Recurring Gift",2011-10-03,"small","Branden Sigmund","2011"
"Branden","Sigmund",8084,81337,"Stock",2018-08-06,"medium","Branden Sigmund","2018"
"Donal","Joanne",8085,2968,"Recurring Gift",2011-10-21,"small","Donal Joanne","2011"
"Donal","Joanne",8085,991,"Recurring Gift",2010-11-19,"small","Donal Joanne","2010"
"Donal","Joanne",8085,4375,"Recurring Gift",2016-04-25,"small","Donal Joanne","2016"
"Donal","Joanne",8085,65323,"Recurring Gift",2015-09-23,"medium","Donal Joanne","2015"
"Laureen","Leroy",8086,NA,NA,NA,NA,"Laureen Leroy",NA
"Rex","Creola",8087,4340,"Cash",2015-12-18,"small","Rex Creola","2015"
"Rex","Creola",8087,520,"Cash",2013-07-06,"small","Rex Creola","2013"
"Sue","Shiela",8088,NA,NA,NA,NA,"Sue Shiela",NA
"Jovani","Daniel",8089,3553,"Stock",2015-08-20,"small","Jovani Daniel","2015"
"Jovani","Daniel",8089,5000,"Cash",2010-10-04,"small","Jovani Daniel","2010"
"Jovani","Daniel",8089,63993,"Cash",2010-11-02,"medium","Jovani Daniel","2010"
"Morton","Roslyn",8090,4167,"Stock",2018-12-29,"small","Morton Roslyn","2018"
"Morton","Roslyn",8090,1784,"Stock",2009-02-25,"small","Morton Roslyn","2009"
"Morton","Roslyn",8090,62706,"Recurring Gift",2015-10-25,"medium","Morton Roslyn","2015"
"Rickie","Domenic",8091,214,"Stock",2013-10-21,"small","Rickie Domenic","2013"
"Humberto","Davon",8092,NA,NA,NA,NA,"Humberto Davon",NA
"Salma","Mildred",8093,966,"Cash",2012-09-18,"small","Salma Mildred","2012"
"Tiara","Solomon",8094,NA,NA,NA,NA,"Tiara Solomon",NA
"Lonie","Icie",8095,NA,NA,NA,NA,"Lonie Icie",NA
"Jeanna","Shelbie",8096,4422,"Recurring Gift",2011-03-18,"small","Jeanna Shelbie","2011"
"Joanna","Sophie",8097,884,"Recurring Gift",2015-03-24,"small","Joanna Sophie","2015"
"Joanna","Sophie",8097,3142,"Stock",2010-05-21,"small","Joanna Sophie","2010"
"Dinah","Iliana",8098,1032,"Recurring Gift",2012-09-04,"small","Dinah Iliana","2012"
"Dinah","Iliana",8098,22517,"Pledge",2009-06-19,"medium","Dinah Iliana","2009"
"Edgardo","Freddie",8099,3470,"Stock",2010-05-08,"small","Edgardo Freddie","2010"
"Edgardo","Freddie",8099,1015,"Stock",2011-07-25,"small","Edgardo Freddie","2011"
"Sherrill","Bessie",8100,3286,"Stock",2014-04-01,"small","Sherrill Bessie","2014"
"Sherrill","Bessie",8100,1338,"Cash",2010-03-11,"small","Sherrill Bessie","2010"
"Sherrill","Bessie",8100,1250,"Stock",2009-06-15,"small","Sherrill Bessie","2009"
"Garry","Milan",8101,2641,"Recurring Gift",2016-09-01,"small","Garry Milan","2016"
"Garry","Milan",8101,3491,"Recurring Gift",2015-08-01,"small","Garry Milan","2015"
"Garry","Milan",8101,93848,"Cash",2013-03-25,"medium","Garry Milan","2013"
"Garry","Milan",8101,79978,"Cash",2009-11-11,"medium","Garry Milan","2009"
"Garry","Milan",8101,65612,"Stock",2018-07-10,"medium","Garry Milan","2018"
"Ronnie","Leisa",8102,653,"Stock",2016-06-15,"small","Ronnie Leisa","2016"
"Kayli","Tamera",8103,10,"Stock",2018-05-28,"small","Kayli Tamera","2018"
"Kayli","Tamera",8103,3566,"Stock",2017-11-25,"small","Kayli Tamera","2017"
"James","Kadeem",8104,3997,"Stock",2016-02-15,"small","James Kadeem","2016"
"James","Kadeem",8104,1593,"Recurring Gift",2011-12-03,"small","James Kadeem","2011"
"James","Kadeem",8104,1764,"Recurring Gift",2009-02-07,"small","James Kadeem","2009"
"Ibrahim","Nellie",8105,1703,"Recurring Gift",2016-03-26,"small","Ibrahim Nellie","2016"
"Ibrahim","Nellie",8105,4067,"Recurring Gift",2009-09-23,"small","Ibrahim Nellie","2009"
"Nicolette","Jacquelin",8106,778,"Recurring Gift",2016-03-12,"small","Nicolette Jacquelin","2016"
"Nicolette","Jacquelin",8106,3381,"Stock",2014-10-28,"small","Nicolette Jacquelin","2014"
"Nicolette","Jacquelin",8106,931,"Cash",2009-05-07,"small","Nicolette Jacquelin","2009"
"Nicolette","Jacquelin",8106,4156,"Stock",2017-11-12,"small","Nicolette Jacquelin","2017"
"Nicolette","Jacquelin",8106,432,"Recurring Gift",2012-06-26,"small","Nicolette Jacquelin","2012"
"Rosaura","Winfield",8107,2937,"Recurring Gift",2012-09-14,"small","Rosaura Winfield","2012"
"Marcelle","Audrey",8108,NA,NA,NA,NA,"Marcelle Audrey",NA
"Leola","Yulissa",8109,NA,NA,NA,NA,"Leola Yulissa",NA
"Lupe","Bridget",8110,885,"Recurring Gift",2008-09-06,"small","Lupe Bridget","2008"
"Rolanda","Luisa",8111,1449,"Stock",2018-03-18,"small","Rolanda Luisa","2018"
"Rolanda","Luisa",8111,422,"Stock",2016-02-24,"small","Rolanda Luisa","2016"
"Rolanda","Luisa",8111,4650,"Stock",2016-07-06,"small","Rolanda Luisa","2016"
"Rolanda","Luisa",8111,94582,"Recurring Gift",2011-11-22,"medium","Rolanda Luisa","2011"
"Florence","Marcy",8112,671,"Cash",2010-09-18,"small","Florence Marcy","2010"
"Florence","Marcy",8112,2439,"Recurring Gift",2014-02-24,"small","Florence Marcy","2014"
"Florence","Marcy",8112,30,"Stock",2010-08-31,"small","Florence Marcy","2010"
"Florence","Marcy",8112,2957,"Stock",2017-08-24,"small","Florence Marcy","2017"
"Corinne","Luanne",8113,NA,NA,NA,NA,"Corinne Luanne",NA
"Dominga","Lynda",8114,1579,"Cash",2011-10-14,"small","Dominga Lynda","2011"
"Dominga","Lynda",8114,2405,"Recurring Gift",2015-06-20,"small","Dominga Lynda","2015"
"Garett","Carmela",8115,2760,"Cash",2016-09-03,"small","Garett Carmela","2016"
"Hal","Jordy",8116,1837,"Cash",2011-12-08,"small","Hal Jordy","2011"
"Reno","Lawrence",8117,2269,"Recurring Gift",2014-07-29,"small","Reno Lawrence","2014"
"Reno","Lawrence",8117,4833,"Stock",2018-03-28,"small","Reno Lawrence","2018"
"Reno","Lawrence",8117,207,"Cash",2017-04-24,"small","Reno Lawrence","2017"
"Nolan","Margaretta",8118,2594,"Stock",2018-03-18,"small","Nolan Margaretta","2018"
"Nolan","Margaretta",8118,2177,"Cash",2016-07-31,"small","Nolan Margaretta","2016"
"Guadalupe","Nannette",8119,1210,"Stock",2011-05-15,"small","Guadalupe Nannette","2011"
"Guadalupe","Nannette",8119,4094,"Cash",2010-06-23,"small","Guadalupe Nannette","2010"
"Guadalupe","Nannette",8119,843,"Cash",2009-10-14,"small","Guadalupe Nannette","2009"
"Stanley","Aurore",8120,1711,"Recurring Gift",2014-12-27,"small","Stanley Aurore","2014"
"Stanley","Aurore",8120,2975,"Recurring Gift",2009-09-14,"small","Stanley Aurore","2009"
"Stanley","Aurore",8120,2700,"Recurring Gift",2018-08-05,"small","Stanley Aurore","2018"
"Kerwin","Laurette",8121,3126,"Cash",2012-04-17,"small","Kerwin Laurette","2012"
"Kerwin","Laurette",8121,1360,"Cash",2016-07-13,"small","Kerwin Laurette","2016"
"Lula","Mark",8122,2775,"Cash",2011-02-03,"small","Lula Mark","2011"
"Lula","Mark",8122,3298,"Stock",2014-09-22,"small","Lula Mark","2014"
"Sheree","Dandre",8123,440,"Cash",2014-10-30,"small","Sheree Dandre","2014"
"Sheree","Dandre",8123,4648,"Recurring Gift",2018-08-22,"small","Sheree Dandre","2018"
"Chandra","Shanika",8124,2610,"Cash",2010-02-15,"small","Chandra Shanika","2010"
"Chandra","Shanika",8124,4506,"Cash",2011-05-05,"small","Chandra Shanika","2011"
"Chandra","Shanika",8124,68402,"Recurring Gift",2015-08-03,"medium","Chandra Shanika","2015"
"Carroll","Kirstie",8125,2153,"Cash",2018-01-06,"small","Carroll Kirstie","2018"
"Carroll","Kirstie",8125,1961,"Recurring Gift",2016-09-29,"small","Carroll Kirstie","2016"
"Carroll","Kirstie",8125,4210,"Stock",2008-09-04,"small","Carroll Kirstie","2008"
"Rylee","Laddie",8126,2448,"Cash",2013-03-17,"small","Rylee Laddie","2013"
"Rylee","Laddie",8126,954,"Recurring Gift",2010-10-31,"small","Rylee Laddie","2010"
"Trinity","Avis",8127,2989,"Stock",2009-08-11,"small","Trinity Avis","2009"
"Trinity","Avis",8127,230,"Recurring Gift",2010-12-03,"small","Trinity Avis","2010"
"Trinity","Avis",8127,3254,"Stock",2017-04-03,"small","Trinity Avis","2017"
"Trinity","Avis",8127,1979,"Stock",2015-11-29,"small","Trinity Avis","2015"
"Michell","Michelle",8128,1638,"Cash",2016-12-20,"small","Michell Michelle","2016"
"Michell","Michelle",8128,3800,"Recurring Gift",2009-12-28,"small","Michell Michelle","2009"
"Michell","Michelle",8128,4810,"Cash",2010-06-16,"small","Michell Michelle","2010"
"Timmie","Williams",8129,3626,"Cash",2014-12-18,"small","Timmie Williams","2014"
"Herbert","Newell",8130,4105,"Recurring Gift",2011-09-01,"small","Herbert Newell","2011"
"Geraldo","Jarret",8131,NA,NA,NA,NA,"Geraldo Jarret",NA
"Camila","Eddie",8132,1074,"Recurring Gift",2012-06-09,"small","Camila Eddie","2012"
"Camila","Eddie",8132,1083,"Cash",2009-02-11,"small","Camila Eddie","2009"
"Camila","Eddie",8132,480,"Recurring Gift",2008-08-24,"small","Camila Eddie","2008"
"Hayley","Lynette",8133,2318,"Cash",2013-06-08,"small","Hayley Lynette","2013"
"Hayley","Lynette",8133,612,"Stock",2018-08-30,"small","Hayley Lynette","2018"
"Hayley","Lynette",8133,4013,"Cash",2012-09-24,"small","Hayley Lynette","2012"
"Clementina","Ryan",8134,3663,"Recurring Gift",2008-09-14,"small","Clementina Ryan","2008"
"Clementina","Ryan",8134,24917,"Cash",2016-08-05,"medium","Clementina Ryan","2016"
"Leigh","Otha",8135,162630,"Stock",2010-02-10,"big","Leigh Otha","2010"
"Elvia","YvonneZaida",8136,4599,"Cash",2012-03-21,"small","Elvia YvonneZaida","2012"
"Elvia","YvonneZaida",8136,38451,"Stock",2016-11-28,"medium","Elvia YvonneZaida","2016"
"Verlin","Antwon",8137,187,"Stock",2011-12-07,"small","Verlin Antwon","2011"
"Verlin","Antwon",8137,1632,"Recurring Gift",2013-12-18,"small","Verlin Antwon","2013"
"Verlin","Antwon",8137,4905,"Recurring Gift",2014-11-02,"small","Verlin Antwon","2014"
"Lincoln","Callie",8138,2574,"Cash",2008-07-07,"small","Lincoln Callie","2008"
"Lincoln","Callie",8138,918,"Recurring Gift",2010-05-02,"small","Lincoln Callie","2010"
"Lincoln","Callie",8138,89569,"Pledge",2012-02-06,"medium","Lincoln Callie","2012"
"Rico","Jalon",8139,NA,NA,NA,NA,"Rico Jalon",NA
"Essence","Uriel",8140,99314,"Recurring Gift",2014-01-14,"medium","Essence Uriel","2014"
"Liza","Regis",8141,3927,"Stock",2010-02-19,"small","Liza Regis","2010"
"Liza","Regis",8141,4153,"Cash",2010-11-04,"small","Liza Regis","2010"
"Charles","Garold",8142,4570,"Cash",2014-12-15,"small","Charles Garold","2014"
"Vita","Willia",8143,1373,"Recurring Gift",2014-11-14,"small","Vita Willia","2014"
"Vita","Willia",8143,3231,"Recurring Gift",2012-04-20,"small","Vita Willia","2012"
"Vita","Willia",8143,15137,"Stock",2018-02-24,"medium","Vita Willia","2018"
"Elijah","Elois",8144,2749,"Cash",2018-06-21,"small","Elijah Elois","2018"
"Elijah","Elois",8144,2623,"Recurring Gift",2010-10-28,"small","Elijah Elois","2010"
"Elijah","Elois",8144,2791,"Stock",2013-03-13,"small","Elijah Elois","2013"
"Elijah","Elois",8144,71966,"Cash",2008-12-08,"medium","Elijah Elois","2008"
"Carley","Jeanne",8145,3431,"Recurring Gift",2011-03-07,"small","Carley Jeanne","2011"
"Velva","Kiana",8146,2125,"Cash",2012-08-23,"small","Velva Kiana","2012"
"Velva","Kiana",8146,3369,"Recurring Gift",2015-02-18,"small","Velva Kiana","2015"
"Velva","Kiana",8146,652,"Cash",2013-04-18,"small","Velva Kiana","2013"
"Jacey","Camron",8147,3595,"Cash",2012-08-19,"small","Jacey Camron","2012"
"Jacey","Camron",8147,2834,"Cash",2012-11-26,"small","Jacey Camron","2012"
"Jacey","Camron",8147,51112,"Pledge",2010-10-09,"medium","Jacey Camron","2010"
"Jacey","Camron",8147,95709,"Pledge",2008-08-09,"medium","Jacey Camron","2008"
"Robert","Layne",8148,4005,"Stock",2017-05-17,"small","Robert Layne","2017"
"Robert","Layne",8148,124,"Recurring Gift",2009-07-24,"small","Robert Layne","2009"
"Muhammad","Ally",8149,1341,"Recurring Gift",2013-11-26,"small","Muhammad Ally","2013"
"Lyn","Hugo",8150,2969,"Stock",2008-08-31,"small","Lyn Hugo","2008"
"Lyn","Hugo",8150,4539,"Stock",2008-12-16,"small","Lyn Hugo","2008"
"Ramiro","Orlo",8151,4238,"Cash",2018-09-02,"small","Ramiro Orlo","2018"
"Ramiro","Orlo",8151,50633,"Cash",2010-11-16,"medium","Ramiro Orlo","2010"
"Ayla","Otis",8152,1854,"Recurring Gift",2018-05-05,"small","Ayla Otis","2018"
"Ayla","Otis",8152,3972,"Recurring Gift",2017-04-27,"small","Ayla Otis","2017"
"Ayla","Otis",8152,4230,"Cash",2018-09-14,"small","Ayla Otis","2018"
"Ayla","Otis",8152,4380,"Recurring Gift",2018-02-04,"small","Ayla Otis","2018"
"Janeen","Meghan",8153,4581,"Recurring Gift",2008-11-07,"small","Janeen Meghan","2008"
"Janeen","Meghan",8153,1344,"Stock",2015-11-04,"small","Janeen Meghan","2015"
"Miranda","Damion",8154,1450,"Cash",2016-03-21,"small","Miranda Damion","2016"
"Miranda","Damion",8154,63130,"Stock",2017-01-23,"medium","Miranda Damion","2017"
"Kordell","Delores",8155,2354,"Stock",2009-11-18,"small","Kordell Delores","2009"
"Kordell","Delores",8155,3940,"Cash",2018-12-27,"small","Kordell Delores","2018"
"Jonah","Zina",8156,3484,"Recurring Gift",2011-04-24,"small","Jonah Zina","2011"
"Jonah","Zina",8156,69929,"Stock",2010-09-30,"medium","Jonah Zina","2010"
"Nolan","Freda",8157,4719,"Stock",2016-06-21,"small","Nolan Freda","2016"
"Nolan","Freda",8157,1637,"Recurring Gift",2014-10-19,"small","Nolan Freda","2014"
"Nolan","Freda",8157,2216,"Recurring Gift",2008-08-22,"small","Nolan Freda","2008"
"Randal","Faron",8158,1890,"Cash",2015-11-17,"small","Randal Faron","2015"
"Randal","Faron",8158,2628,"Recurring Gift",2017-05-07,"small","Randal Faron","2017"
"Jessenia","Latonya",8159,3975,"Cash",2015-03-05,"small","Jessenia Latonya","2015"
"Jessenia","Latonya",8159,4440,"Stock",2012-02-07,"small","Jessenia Latonya","2012"
"Jessenia","Latonya",8159,2460,"Stock",2016-04-25,"small","Jessenia Latonya","2016"
"Jaquan","Loretta",8160,1020,"Recurring Gift",2017-10-07,"small","Jaquan Loretta","2017"
"Jaquan","Loretta",8160,77508,"Pledge",2012-02-18,"medium","Jaquan Loretta","2012"
"Freddie","Williams",8161,2005,"Stock",2018-02-17,"small","Freddie Williams","2018"
"Freddie","Williams",8161,2873,"Recurring Gift",2014-10-28,"small","Freddie Williams","2014"
"Chadd","Stefan",8162,4811,"Stock",2016-05-24,"small","Chadd Stefan","2016"
"Darian","Faith",8163,4688,"Stock",2009-11-13,"small","Darian Faith","2009"
"Lana","Edgardo",8164,4880,"Cash",2008-12-15,"small","Lana Edgardo","2008"
"Lana","Edgardo",8164,2521,"Cash",2015-02-04,"small","Lana Edgardo","2015"
"Lana","Edgardo",8164,89562,"Cash",2016-08-26,"medium","Lana Edgardo","2016"
"Patrick","Joey",8165,353,"Cash",2013-04-04,"small","Patrick Joey","2013"
"Cecil","Darren",8166,1122,"Cash",2010-12-07,"small","Cecil Darren","2010"
"Cecil","Darren",8166,2613,"Cash",2017-07-18,"small","Cecil Darren","2017"
"Alesia","Reagan",8167,3425,"Recurring Gift",2014-04-01,"small","Alesia Reagan","2014"
"Alesia","Reagan",8167,4470,"Recurring Gift",2011-04-21,"small","Alesia Reagan","2011"
"Alesia","Reagan",8167,5537,"Cash",2012-05-13,"medium","Alesia Reagan","2012"
"Paul","Krystina",8168,43,"Cash",2018-10-08,"small","Paul Krystina","2018"
"Paul","Krystina",8168,2664,"Recurring Gift",2012-06-28,"small","Paul Krystina","2012"
"Paul","Krystina",8168,1453,"Recurring Gift",2010-11-09,"small","Paul Krystina","2010"
"Paul","Krystina",8168,1135,"Stock",2018-02-05,"small","Paul Krystina","2018"
"Paul","Krystina",8168,1390,"Recurring Gift",2011-07-13,"small","Paul Krystina","2011"
"Paul","Krystina",8168,3415,"Recurring Gift",2016-04-11,"small","Paul Krystina","2016"
"Paul","Krystina",8168,91127,"Stock",2017-09-24,"medium","Paul Krystina","2017"
"Paul","Krystina",8168,21804,"Recurring Gift",2012-08-07,"medium","Paul Krystina","2012"
"Felicity","Eveline",8169,1882,"Recurring Gift",2018-09-19,"small","Felicity Eveline","2018"
"Felicity","Eveline",8169,1473,"Recurring Gift",2017-04-28,"small","Felicity Eveline","2017"
"Felicity","Eveline",8169,3117,"Stock",2015-07-10,"small","Felicity Eveline","2015"
"Felicity","Eveline",8169,62,"Cash",2017-08-02,"small","Felicity Eveline","2017"
"Felicity","Eveline",8169,490,"Stock",2017-07-30,"small","Felicity Eveline","2017"
"Felicity","Eveline",8169,6018,"Stock",2014-04-28,"medium","Felicity Eveline","2014"
"Denzil","Colette",8170,3797,"Recurring Gift",2018-06-07,"small","Denzil Colette","2018"
"Denzil","Colette",8170,910,"Recurring Gift",2018-06-10,"small","Denzil Colette","2018"
"Denzil","Colette",8170,1037,"Stock",2011-08-18,"small","Denzil Colette","2011"
"Carmelo","Monique",8171,2740,"Recurring Gift",2014-03-09,"small","Carmelo Monique","2014"
"Carmelo","Monique",8171,4493,"Cash",2014-12-29,"small","Carmelo Monique","2014"
"Carmelo","Monique",8171,448,"Recurring Gift",2012-07-10,"small","Carmelo Monique","2012"
"Carmelo","Monique",8171,91384,"Cash",2013-04-08,"medium","Carmelo Monique","2013"
"Hailey","Rilla",8172,NA,NA,NA,NA,"Hailey Rilla",NA
"Landen","Bernardo",8173,949,"Stock",2009-07-18,"small","Landen Bernardo","2009"
"Landen","Bernardo",8173,101,"Stock",2013-03-13,"small","Landen Bernardo","2013"
"Landen","Bernardo",8173,56540,"Pledge",2010-11-09,"medium","Landen Bernardo","2010"
"Juston","Laron",8174,386,"Recurring Gift",2017-05-14,"small","Juston Laron","2017"
"Juston","Laron",8174,51638,"Cash",2015-04-27,"medium","Juston Laron","2015"
"Germaine","Clementine",8175,1809,"Recurring Gift",2011-03-18,"small","Germaine Clementine","2011"
"Germaine","Clementine",8175,3558,"Stock",2010-08-17,"small","Germaine Clementine","2010"
"Germaine","Clementine",8175,4791,"Cash",2009-06-28,"small","Germaine Clementine","2009"
"Ethan","Efrain",8176,4576,"Stock",2010-03-19,"small","Ethan Efrain","2010"
"Genesis","Sherrill",8177,2908,"Cash",2013-12-09,"small","Genesis Sherrill","2013"
"Genesis","Sherrill",8177,3601,"Stock",2012-09-24,"small","Genesis Sherrill","2012"
"Genesis","Sherrill",8177,2214,"Stock",2010-12-22,"small","Genesis Sherrill","2010"
"Genesis","Sherrill",8177,1159,"Cash",2018-05-29,"small","Genesis Sherrill","2018"
"Genesis","Sherrill",8177,1704,"Cash",2008-10-07,"small","Genesis Sherrill","2008"
"Genesis","Sherrill",8177,793,"Stock",2017-11-14,"small","Genesis Sherrill","2017"
"Genesis","Sherrill",8177,2320,"Cash",2018-02-12,"small","Genesis Sherrill","2018"
"Roberto","Neal",8178,4509,"Cash",2015-08-21,"small","Roberto Neal","2015"
"Roberto","Neal",8178,644,"Recurring Gift",2018-12-28,"small","Roberto Neal","2018"
"Roberto","Neal",8178,4552,"Cash",2012-03-12,"small","Roberto Neal","2012"
"Roberto","Neal",8178,2016,"Recurring Gift",2009-08-06,"small","Roberto Neal","2009"
"Tara","Marcel",8179,1589,"Stock",2013-06-01,"small","Tara Marcel","2013"
"Tara","Marcel",8179,4363,"Recurring Gift",2010-02-13,"small","Tara Marcel","2010"
"Tara","Marcel",8179,620,"Stock",2018-03-25,"small","Tara Marcel","2018"
"Tara","Marcel",8179,2171,"Stock",2009-11-28,"small","Tara Marcel","2009"
"Pedro","Orville",8180,2298,"Cash",2017-08-19,"small","Pedro Orville","2017"
"Pedro","Orville",8180,81,"Stock",2014-01-15,"small","Pedro Orville","2014"
"Mellie","Hannah",8181,1502,"Recurring Gift",2015-03-26,"small","Mellie Hannah","2015"
"Galen","Mossie",8182,532,"Stock",2015-10-18,"small","Galen Mossie","2015"
"Galen","Mossie",8182,1904,"Stock",2008-12-31,"small","Galen Mossie","2008"
"Ariel","Tameka",8183,4109,"Stock",2009-09-21,"small","Ariel Tameka","2009"
